,date,month,year,id,name,room_type,neighbourhood,neighbourhood_group,price,minimum_nights,rented_365
18949,2021-12-13,2021-12,2021,23277237,**Cozy Room @ City Center,Private room,Kallang,Central Region,44,92,69
18950,2021-12-14,2021-12,2021,50433019,Boat Stay (Floating Chalet),Entire home/apt,Punggol,North-East Region,333,150,187
18951,2021-12-14,2021-12,2021,35102472,Coveted excellent studio,Entire home/apt,Rochor,Central Region,110,92,69
18952,2021-12-14,2021-12,2021,48725792,Marina bay sands hotel infinity pool 新加坡金沙酒店无边泳池乌节,Private room,Downtown Core,Central Region,575,92,184
18953,2021-12-14,2021-12,2021,53196067,Novena_Serviced Apartment Premium OneBedroomStudio,Entire home/apt,Novena,Central Region,190,6,87
18954,2021-12-14,2021-12,2021,34526007,Luxurious 1 Br very close to MRT,Entire home/apt,Rochor,Central Region,140,92,40
18955,2021-12-14,2021-12,2021,22348216,"(C) 1+ Cozy Room Near City, Walk To Aljunid MRT",Private room,Geylang,Central Region,47,92,16
18956,2021-12-14,2021-12,2021,47911042,"Double Room, DAYUSE, 8 hours: 11AM-7PM",Private room,Downtown Core,Central Region,130,1,8
18957,2021-12-14,2021-12,2021,43379651,"Double Room, DAYUSE, 5 hours: 17:00-22:00",Private room,Rochor,Central Region,118,1,8
18958,2021-12-14,2021-12,2021,51122058,Marina Bay Sands（MBS）Hotel,Private room,Marina South,Central Region,580,1,251
18959,2021-12-14,2021-12,2021,46322024,Cosy Loft Designed Room in a Condo | Pool |Parking,Private room,Bedok,East Region,40,92,260
18960,2021-12-14,2021-12,2021,51122424,Marina Bay Sands Hotel staycations,Private room,Marina South,Central Region,662,1,129
18961,2021-12-14,2021-12,2021,47912877,"Double, Window, SHORT OVERNIGHT, 12 hours: 9PM-9AM",Private room,Downtown Core,Central Region,172,1,6
18962,2021-12-14,2021-12,2021,39641568,Nature Inspired Premier 1BR Apartment in Novena,Entire home/apt,Novena,Central Region,258,6,365
18963,2021-12-14,2021-12,2021,42910492,Lovely Deluxe Bedroom,Private room,Serangoon,North-East Region,60,92,365
18964,2021-12-14,2021-12,2021,38471875,"CLASSY & COZY, 3 BR IN CLEMENTI-II",Entire home/apt,Clementi,West Region,390,92,1
18965,2021-12-15,2021-12,2021,49099810,"Double Room, SHORT OVERNIGHT, 12 hours: 7PM-7AM",Private room,Downtown Core,Central Region,165,1,7
18966,2021-12-15,2021-12,2021,50278378,STUDIO AT FORT ROAD NEAR EAST COAST PARK,Entire home/apt,Kallang,Central Region,210,92,1
18967,2021-12-15,2021-12,2021,31114726,"Very large, clean, comfortable room.",Entire home/apt,Marine Parade,Central Region,90,92,40
18968,2021-12-15,2021-12,2021,23072323,"(A) 1+ Cozy Room Near City,  Walk To Aljunid MRT",Private room,Geylang,Central Region,48,92,49
18969,2021-12-15,2021-12,2021,47945986,"Cabin M- Window, Private Bathroom",Private room,Outram,Central Region,440,1,3
18970,2021-12-15,2021-12,2021,24863189,Cozy ensuite master bedroom amongst a row of cafes,Private room,Bedok,East Region,55,92,188
18971,2021-12-15,2021-12,2021,48176330,STUDIO AT FORT ROAD NEAR EAST COAST PARK,Entire home/apt,Kallang,Central Region,214,92,1
18972,2021-12-15,2021-12,2021,39689162,All-new fully furnished Loft Studio in CBD w MRT,Entire home/apt,Bukit Merah,Central Region,228,6,39
18973,2021-12-15,2021-12,2021,41481981,Shipping Container 1 @ Haw Par Villa,Entire home/apt,Queenstown,Central Region,250,92,275
18974,2021-12-16,2021-12,2021,33634552,Luxurious Studio  in the heart of the city.,Entire home/apt,Rochor,Central Region,130,92,365
18975,2021-12-16,2021-12,2021,43313813,Superior Twin Room in City Center,Private room,Singapore River,Central Region,203,92,68
18976,2021-12-16,2021-12,2021,32223363,Sleek & Modern 2BR APT 5 mins from Bishan MRT,Entire home/apt,Bishan,Central Region,179,92,130
18977,2021-12-16,2021-12,2021,39641568,Nature Inspired Premier 1BR Apartment in Novena,Entire home/apt,Novena,Central Region,258,6,365
18978,2021-12-16,2021-12,2021,22666446,"(D) 1+ Cozy Room Near City, Walk To Aljunid MRT",Private room,Geylang,Central Region,48,92,131
18979,2021-12-16,2021-12,2021,35102472,Coveted excellent studio,Entire home/apt,Rochor,Central Region,110,92,69
18980,2021-12-16,2021-12,2021,11817134,"CS S7 Central loft studio, private bath & kitchen",Entire home/apt,Outram,Central Region,112,92,44
18981,2021-12-16,2021-12,2021,10214097,#Deluxe Sea-Facing Condo ~ Luxury Beach Amenities,Entire home/apt,Bedok,East Region,190,92,1
18982,2021-12-17,2021-12,2021,51661224,Boat Quay Studio No Window (Quayside Wing),Entire home/apt,Singapore River,Central Region,195,1,14
18983,2021-12-17,2021-12,2021,49099810,"Double Room, SHORT OVERNIGHT, 12 hours: 7PM-7AM",Private room,Downtown Core,Central Region,165,1,7
18984,2021-12-17,2021-12,2021,51076382,Private Double Window cabin near Jalan Besar MRT,Private room,Rochor,Central Region,466,1,1
18985,2021-12-17,2021-12,2021,11865360,CS S6 Central Studio with private bath & kitchen!,Entire home/apt,Outram,Central Region,105,92,252
18986,2021-12-17,2021-12,2021,51476593,"Double Room, SHORT OVERNIGHT, 13 hours: 6PM-7AM",Private room,Rochor,Central Region,159,1,7
18987,2021-12-17,2021-12,2021,23045739,Executive SG Clean Apartment in Singapore Central,Entire home/apt,Rochor,Central Region,230,6,365
18988,2021-12-17,2021-12,2021,36808814,Sweet Peranakan Studio. City/MRT/Netflix/Flexible,Entire home/apt,Kallang,Central Region,86,92,255
18989,2021-12-17,2021-12,2021,15978100,清幽宁静、整洁干净的公寓房间。包水电网煮饭游泳桑拿健身房。,Private room,Bedok,East Region,89,92,365
18990,2021-12-17,2021-12,2021,43407835,"Double Room, DAYUSE, 5 hours: 10AM-3PM",Private room,Rochor,Central Region,88,1,9
18991,2021-12-17,2021-12,2021,45549184,Common rooms are available at TRE RESIDENCES,Private room,Geylang,Central Region,53,92,0
18992,2021-12-17,2021-12,2021,26435923,The Snug - City /Bathroom/Farrer Pk MRT/Sanitised,Private room,Kallang,Central Region,62,92,167
18993,2021-12-17,2021-12,2021,31003554,Studio Byte~Cozy Serviced Apartment w/ WI-FI,Entire home/apt,Kallang,Central Region,155,7,193
18994,2021-12-17,2021-12,2021,41120765,Ensuite double room 2.0- Penthouse Prime location,Private room,Museum,Central Region,75,92,274
18995,2021-12-17,2021-12,2021,9320962,Sea view room with private bath,Private room,Bedok,East Region,53,92,316
18996,2021-12-17,2021-12,2021,34526007,Luxurious 1 Br very close to MRT,Entire home/apt,Rochor,Central Region,140,92,40
18997,2021-12-17,2021-12,2021,40752825,新加坡中部名校区金沙酒店同款设计师精典作品,Private room,Bishan,Central Region,201,92,0
18998,2021-12-18,2021-12,2021,7765392,Cozy Penthouse Room,Private room,Kallang,Central Region,65,92,264
18999,2021-12-18,2021-12,2021,6630341,Affordable stay near Serangoon!,Private room,Serangoon,North-East Region,90,92,74
19000,2021-12-18,2021-12,2021,16370834,Comfortable Chermai (BR2),Private room,Serangoon,North-East Region,90,92,65
19001,2021-12-18,2021-12,2021,47911042,"Double Room, DAYUSE, 8 hours: 11AM-7PM",Private room,Downtown Core,Central Region,130,1,8
19002,2021-12-18,2021-12,2021,53388036,NOVENA Serviced apartment-Executive one bedroom 6,Entire home/apt,Novena,Central Region,180,6,68
19003,2021-12-18,2021-12,2021,34526007,Luxurious 1 Br very close to MRT,Entire home/apt,Rochor,Central Region,140,92,40
19004,2021-12-18,2021-12,2021,4973227,Boat Quay Studio Apartment (South bridge Wing),Entire home/apt,Downtown Core,Central Region,206,1,365
19005,2021-12-18,2021-12,2021,21015977,WFH Fully Furnished SGClean Apartment | city views,Entire home/apt,Rochor,Central Region,200,6,365
19006,2021-12-18,2021-12,2021,48033280,"Double Cabin, shared bathroom near Jalan Besar MRT",Private room,Rochor,Central Region,347,1,7
19007,2021-12-19,2021-12,2021,51122058,Marina Bay Sands（MBS）Hotel,Private room,Marina South,Central Region,580,1,251
19008,2021-12-19,2021-12,2021,43379899,"Double, Window, DAYUSE, 5 hours: 17:00-22:00",Private room,Rochor,Central Region,126,1,6
19009,2021-12-19,2021-12,2021,25892078,The Executive State,Entire home/apt,Downtown Core,Central Region,500,3,320
19010,2021-12-19,2021-12,2021,22745179,Sea View Studio @ Shenton,Entire home/apt,Downtown Core,Central Region,180,92,77
19011,2021-12-19,2021-12,2021,53281701,Novena_Serviced Apartment Premium OneBedroomStudio,Entire home/apt,Novena,Central Region,180,6,112
19012,2021-12-19,2021-12,2021,48019222,"Single Cabin,shared bathroom near Chinatown MRT",Private room,Outram,Central Region,242,1,2
19013,2021-12-19,2021-12,2021,53196481,Novena_Serviced Apartment Premium OneBedroomStudio,Entire home/apt,Novena,Central Region,180,6,81
19014,2021-12-19,2021-12,2021,26435923,The Snug - City /Bathroom/Farrer Pk MRT/Sanitised,Private room,Kallang,Central Region,62,92,167
19015,2021-12-19,2021-12,2021,42588720,Room in a loft penthouse in central Singapore,Private room,Tanglin,Central Region,109,92,77
19016,2021-12-19,2021-12,2021,29015768,Spacious room3 near MRT in the East,Private room,Geylang,Central Region,34,92,285
19017,2021-12-19,2021-12,2021,45779393,"SPARKLING 1-BR, MINS TO ORCHARD, Singapore",Entire home/apt,River Valley,Central Region,414,6,5
19018,2021-12-19,2021-12,2021,51122424,Marina Bay Sands Hotel staycations,Private room,Marina South,Central Region,662,1,129
19019,2021-12-19,2021-12,2021,9746208,CityLiving Chinatown,Private room,Outram,Central Region,88,92,185
19020,2021-12-19,2021-12,2021,48723619,#Sweet duplex penthouse condo in town 2 min to MRT,Entire home/apt,Kallang,Central Region,186,92,9
19021,2021-12-19,2021-12,2021,8264717,"Garden of Eden (Near Airport, Expo, SUTD)",Entire home/apt,Tampines,East Region,160,100,160
19022,2021-12-19,2021-12,2021,2922184,10 Min Walk to HawParVilla MRT - INSEAD (A),Private room,Queenstown,Central Region,183,30,32
19023,2021-12-19,2021-12,2021,10214097,#Deluxe Sea-Facing Condo ~ Luxury Beach Amenities,Entire home/apt,Bedok,East Region,190,92,1
19024,2021-12-20,2021-12,2021,40316461,twin bed clean and comfortable room in YewTee,Private room,Choa Chu Kang,West Region,55,92,257
19025,2021-12-20,2021-12,2021,47945468,Single cabin shared bathroom in Tanjong Pagar MRT,Private room,Outram,Central Region,287,1,2
19026,2021-12-20,2021-12,2021,8113821,Premium Double Room with services (3),Private room,Bedok,East Region,100,92,48
19027,2021-12-20,2021-12,2021,49863259,Heritage Collection on Seah Premium Loft Plus,Entire home/apt,Downtown Core,Central Region,237,2,37
19028,2021-12-20,2021-12,2021,22454647,Modern 3 bedroom Condominium Near Public transport,Entire home/apt,Pasir Ris,East Region,393,92,0
19029,2021-12-20,2021-12,2021,43379651,"Double Room, DAYUSE, 5 hours: 17:00-22:00",Private room,Rochor,Central Region,118,1,8
19030,2021-12-20,2021-12,2021,4541183,Boat Quay Studio Premium River View (South bridge),Entire home/apt,Singapore River,Central Region,224,1,365
19031,2021-12-20,2021-12,2021,39641568,Nature Inspired Premier 1BR Apartment in Novena,Entire home/apt,Novena,Central Region,258,6,365
19032,2021-12-21,2021-12,2021,43177325,Classic Serviced Room in Central Business District,Private room,Kallang,Central Region,45,92,276
19033,2021-12-21,2021-12,2021,10214097,#Deluxe Sea-Facing Condo ~ Luxury Beach Amenities,Entire home/apt,Bedok,East Region,190,92,1
19034,2021-12-21,2021-12,2021,48593056,#New Cozy Room @ Farrer Park,Private room,Kallang,Central Region,50,92,189
19035,2021-12-21,2021-12,2021,47911042,"Double Room, DAYUSE, 8 hours: 11AM-7PM",Private room,Downtown Core,Central Region,130,1,8
19036,2021-12-21,2021-12,2021,5052014,Modern Serviced Studio in CBD w MRT,Entire home/apt,Outram,Central Region,169,6,68
19037,2021-12-21,2021-12,2021,41482560,Shipping Container 2 @ Haw Par Villa,Entire home/apt,Queenstown,Central Region,250,92,269
19038,2021-12-22,2021-12,2021,15918822,Spacious 1 Bedroom Premier Loft Apt @ Fusionopolis,Entire home/apt,Queenstown,Central Region,554,7,40
19039,2021-12-22,2021-12,2021,43407835,"Double Room, DAYUSE, 5 hours: 10AM-3PM",Private room,Rochor,Central Region,88,1,9
19040,2021-12-22,2021-12,2021,26435923,The Snug - City /Bathroom/Farrer Pk MRT/Sanitised,Private room,Kallang,Central Region,62,92,167
19041,2021-12-22,2021-12,2021,51122424,Marina Bay Sands Hotel staycations,Private room,Marina South,Central Region,662,1,129
19042,2021-12-22,2021-12,2021,12162272,"Great location. A spacious, well equipped home.",Entire home/apt,Kallang,Central Region,137,92,178
19043,2021-12-22,2021-12,2021,30687199,The Nest - Modern Living in the food paradise,Entire home/apt,Marine Parade,Central Region,139,365,1
19044,2021-12-22,2021-12,2021,41120765,Ensuite double room 2.0- Penthouse Prime location,Private room,Museum,Central Region,75,92,274
19045,2021-12-22,2021-12,2021,50333798,Cosy Boho Room,Private room,Kallang,Central Region,62,92,148
19046,2021-12-22,2021-12,2021,41482560,Shipping Container 2 @ Haw Par Villa,Entire home/apt,Queenstown,Central Region,250,92,269
19047,2021-12-22,2021-12,2021,34526007,Luxurious 1 Br very close to MRT,Entire home/apt,Rochor,Central Region,140,92,40
19048,2021-12-23,2021-12,2021,52357276,Heritage Collection on Arab - Studio No Window,Entire home/apt,Downtown Core,Central Region,171,1,18
19049,2021-12-23,2021-12,2021,42079535,Double cabin with window near Bugis MRT,Private room,Downtown Core,Central Region,444,1,5
19050,2021-12-23,2021-12,2021,11965790,Master Bedroom for 2 pax,Private room,Woodlands,North Region,85,92,0
19051,2021-12-23,2021-12,2021,53181539,Lovely private room in Condo with excellent facilities in heart of Town,Private room,Tanglin,Central Region,75,92,8
19052,2021-12-23,2021-12,2021,49535860,Simple & Relaxing Stay Annex @ Bugis/Orchard/Dhoby,Private room,Rochor,Central Region,126,92,365
19053,2021-12-23,2021-12,2021,48033436,Private Double cabin near Jalan Besar MRT,Private room,Rochor,Central Region,456,1,0
19054,2021-12-23,2021-12,2021,43177325,Classic Serviced Room in Central Business District,Private room,Kallang,Central Region,45,92,276
19055,2021-12-23,2021-12,2021,11817134,"CS S7 Central loft studio, private bath & kitchen",Entire home/apt,Outram,Central Region,112,92,44
19056,2021-12-24,2021-12,2021,35102472,Coveted excellent studio,Entire home/apt,Rochor,Central Region,110,92,69
19057,2021-12-24,2021-12,2021,17928170,Heritage Collection on Clarke Quay Studio,Entire home/apt,Singapore River,Central Region,222,1,25
19058,2021-12-24,2021-12,2021,13952292,Deluxe serviced apartment- Modern studio room EZS5,Private room,Bedok,East Region,140,92,33
19059,2021-12-24,2021-12,2021,41926070,Colonial British House Room for Rent 01/02/2020,Private room,Kallang,Central Region,82,92,83
19060,2021-12-24,2021-12,2021,39641568,Nature Inspired Premier 1BR Apartment in Novena,Entire home/apt,Novena,Central Region,258,6,365
19061,2021-12-25,2021-12,2021,50737006,SG Serviced Apartment | 悠邸服务式公寓 | 位于市中心步行3分钟到地铁,Entire home/apt,Rochor,Central Region,175,6,365
19062,2021-12-25,2021-12,2021,16370834,Comfortable Chermai (BR2),Private room,Serangoon,North-East Region,90,92,65
19063,2021-12-25,2021-12,2021,10214097,#Deluxe Sea-Facing Condo ~ Luxury Beach Amenities,Entire home/apt,Bedok,East Region,190,92,1
19064,2021-12-25,2021-12,2021,17454856,2CozyRooms@City Center/FarrerPark MRT/Little India,Private room,Kallang,Central Region,93,92,71
19065,2021-12-25,2021-12,2021,39689162,All-new fully furnished Loft Studio in CBD w MRT,Entire home/apt,Bukit Merah,Central Region,228,6,39
19066,2021-12-25,2021-12,2021,41139389,샌즈 호텔 인피니티 풀 특별 할인 상품サンズホテルインフィニティプールスペシャルオファー金沙酒店,Private room,Downtown Core,Central Region,509,92,184
19067,2021-12-25,2021-12,2021,47912630,"Double Room, SHORT OVERNIGHT, 12 hours: 9PM-9AM",Private room,Downtown Core,Central Region,165,1,6
19068,2021-12-25,2021-12,2021,51122058,Marina Bay Sands（MBS）Hotel,Private room,Marina South,Central Region,580,1,251
19069,2021-12-25,2021-12,2021,35483332,"LUXURIOUS 2 BED 3 BATH AT HAVELOCK ROAD, SINGAPORE",Entire home/apt,Bukit Merah,Central Region,280,92,1
19070,2021-12-25,2021-12,2021,49048346,"Cabin S- Double Bed, Window, Private Bathroom",Private room,Outram,Central Region,378,1,6
19071,2021-12-26,2021-12,2021,51863280,Premium Cozy Studio Apt@City/Orchard/Somerset Area,Entire home/apt,River Valley,Central Region,190,2,65
19072,2021-12-26,2021-12,2021,30687199,The Nest - Modern Living in the food paradise,Entire home/apt,Marine Parade,Central Region,139,365,1
19073,2021-12-26,2021-12,2021,11972403,"3-5mins to Kovan MRT, 20mins to City, Quiet, Clean",Entire home/apt,Hougang,North-East Region,44,92,184
19074,2021-12-26,2021-12,2021,51931632,Boat Quay Studio Premium River View(Quayside Wing),Entire home/apt,Singapore River,Central Region,294,1,29
19075,2021-12-26,2021-12,2021,48614070,[1888]Premire DT-2mins away from chinatown MRT,Private room,Outram,Central Region,151,2,231
19076,2021-12-26,2021-12,2021,53836902,Standard King,Private room,Bukit Merah,Central Region,228,1,8
19077,2021-12-27,2021-12,2021,37916346,Hmlet Cantonment - The Extra Large,Entire home/apt,Bukit Merah,Central Region,355,6,17
19078,2021-12-27,2021-12,2021,51076382,Private Double Window cabin near Jalan Besar MRT,Private room,Rochor,Central Region,466,1,1
19079,2021-12-27,2021-12,2021,48246660,One bedroom close to One north MRT,Private room,Jurong East,West Region,68,92,234
19080,2021-12-27,2021-12,2021,21015873,SG Clean Studio with Kitchen | 2 min to Bras Basah,Entire home/apt,Rochor,Central Region,175,6,365
19081,2021-12-27,2021-12,2021,21854678,Studio Amaze~Cozy Serviced Apartment with WIFI,Entire home/apt,Kallang,Central Region,172,7,101
19082,2021-12-27,2021-12,2021,33604276,Spacious Studio in the Heart Of the city,Entire home/apt,Rochor,Central Region,120,92,292
